index,code,density,rca_arg,rca_bra,rca_deu,rca_chn,pci,cog,description,export,category,id,selection_criteria,environmental_service
15,841919,0.0972874297851097,0.2458220971892711,0.0356214802004254,1.2836515950232887,0.650602991070226,0.4480274245296803,0.0829752815322746,"Calentadores de agua, de calentamiento instantaneo o acumula",1554621.6,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841919,,"Utiliza energía solar térmica para calentar el agua, sin producir contaminación. El uso de calentamiento solar de agua desplaza la quema de otros combustibles que generan contaminación"
16,841950,0.0885673689563708,0.1442907317060306,0.2552006133632897,1.4895670069005789,0.7042946751056222,1.4804453988157316,0.2870277297990991,Intercambiadores de calor.,5102514.4,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841950,proximidad|complejidad,Algunos intercambiadores de calor están diseñados específicamente para su uso en relación con fuentes de energía renovables como la energía geotérmica. Proporciona un efecto de enfriamiento a los intercambiadores de calor en los controladores del colector solar o del sistema solar para evitar el sobrecalentamiento .
17,847989,0.0601108758908697,0.106698710357784,0.2344614087236424,2.1063642703427528,0.5478850755114226,2.2411236341942686,0.481163047257979,Maquinas y aparatos con una funcion propia,19223043.0,"Aparatos mecánicos y eléctricos, sus partes y accesorios",847989,,"Máquinas y aparatos diseñados para una amplia gama de áreas de gestión medioambiental que incluyen residuos, aguas residuales, producción de agua potable y remediación de suelos. Los sistemas de compostaje en recipientes pueden manejar grandes cantidades de desechos y acelerar la descomposición. Los compactadores de basura reducen el volumen de residuos sólidos, lo que permite un transporte y una eliminación más eficientes. "
18,850230,0.0861236323976883,0.0412622167007781,0.6239572597581955,2.4969123609914243,0.4342930515543036,1.2045866471419833,0.2235409140864016,"Electric generating sets, nes",1555205.0,"Aparatos mecánicos y eléctricos, sus partes y accesorios",850230,,Plantas de energías renovables
19,850410,0.0723941890376477,0.1364041029288783,0.0934474417046703,1.3794910173910686,2.0768778615218464,0.5831780657080049,0.14471651815018802,Balastos o reactancias para lamparas o tubos de descarga,1067498.8,"Aparatos mecánicos y eléctricos, sus partes y accesorios",850410,,"Captura y almacenamiento de carbono, tecnologías de consumo eficiente de energía"
20,853710,0.0875717685746198,0.0635439062680636,0.15517744101086098,2.2791280373682,0.8529635067514614,0.5382960406533014,0.0882448232095616,"Cuadros, paneles, consolas y similares para una tension inferior a igu",11747220.2,"Aparatos mecánicos y eléctricos, sus partes y accesorios",853710,,Plantas de energías renovables
21,854140,0.043215613024071994,0.0019813583270554,0.0035249384546991,0.7179919627021579,2.8788175562817617,0.8285991178029719,0.1452537560097194,Dispositivos semiconductores fotosensibles; incluidas las celulas foto,328072.6,"Aparatos mecánicos y eléctricos, sus partes y accesorios",854140,,Plantas de energías renovables
22,900190,0.0559537590545143,0.000749798342227,0.0037162825481187,0.8330956861547485,1.7550929188105195,1.4785379525036488,0.30969736810367604,"Elementos de optica de cualquier materia, sin montar, excep.",19721.4,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios",900190,,Se utiliza para concentrar e intensificar la energía solar en un sistema de energía solar.
23,900290,0.0604922715803463,0.04301487407011599,0.0135400940263446,2.514002947318128,1.0857286733140592,0.9048347432578929,0.2424903528967462,"Lentes, prismas, espejos y demas elementos de optica, montad",326750.6,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios",900290,,Se utiliza para concentrar e intensificar la energía solar en un sistema de energía solar.
24,902730,0.0727557782783435,0.0439654849723842,0.0213128246134769,2.3564599789245038,0.2624986419408978,1.9819020122802544,0.4405971481491695,"Espectrometros, espesctrofotometros y espectrografos que usen radiacio",573343.0,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios",902730,,"Equipos de seguimiento, análisis y evaluación del medioambiente"
25,903210,0.0782073594262148,0.2766106695414705,0.1535211712923139,1.5478317454511041,1.3506398866936369,0.9373441678642336,0.1739333740938949,Termostatos de cocinas,3623317.4,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios",903210,,"Equipos de seguimiento, análisis y evaluación del medioambiente. Gestión del calor y la energía"
26,840420,0.0706989598920902,0.0217562695499965,0.2526848168889461,0.2232584174003949,2.0174454494501783,-0.2203746785119218,-0.0250704024976588,Condensadores para maquinas de vapor.,24770.8,"Aparatos mecánicos y eléctricos, sus partes y accesorios",840420,,Control de la contaminación del aire
27,840490,0.0823301476578825,0.0041106541609334,0.1928118919120796,0.6218977568651903,1.4341670756456997,0.722068293846615,0.0525733002393058,Partes de aparatos auxiliares para las calderas de pdas. 84.02. u 84.0,11628.4,"Aparatos mecánicos y eléctricos, sus partes y accesorios",840490,,Control de la contaminación del aire
28,840690,0.0720105035646479,0.0305194565912477,0.131169015312793,1.4227482837164418,1.0403034636874438,1.189109412323364,0.3062420804895269,Partes de turbinas de vapor.,457013.6,"Aparatos mecánicos y eléctricos, sus partes y accesorios",840690,,Plantas de energías renovables
29,841199,0.0818225098797412,0.065509478165747,0.0627296836375994,1.1447539686928176,0.227651987531928,1.805274320563218,0.4456053124520575,"Turbinas de gas, partes y piezas",4743323.8,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841199,,"Captura y almacenamiento de carbono, tecnologías de consumo eficiente de energía"
30,841290,0.0903203196123854,0.0621079455479928,1.4390651276098132,1.3488211480185388,1.2629468369275059,0.7826554824069895,0.1584102308867324,Partes y piezas demotores y maquinas motrices,1569359.4,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841290,,"Captura y almacenamiento de carbono, tecnologías de consumo eficiente de energía"
31,841780,0.0828478763798684,0.2990474555738369,0.2452741171694937,0.9615334362950844,2.087567870282263,0.4608058008532514,0.0742270419897862,"Hornos industriales o de laboratorio, que no sean electrico,",1314070.2,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841780,,"Captura y almacenamiento de carbono, tecnologías de consumo eficiente de energía, tecnologías de reducción de emisiones de quema de gas. Gestión y reciclado de residuos"
32,841790,0.0914056537348518,0.0289249012559396,0.5608879613178197,1.7987512424786791,1.248471273780644,0.5933131454927401,0.0545665524073502,Partes de hornos industriales o de laboratorio que no sean electricos.,209398.8,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841790,,Utilizado para el tratamiento o reciclaje de residuos sólidos
33,841939,0.0935491258740593,1.1301559356049675,0.4308175142795631,2.0744243716280644,1.2407399307654916,1.3349920643936817,0.2611261266295468,Secadoras,7255096.6,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841939,,Para manipulación y transporte de aguas residuales o lodos durante el tratamiento
34,841960,0.0954886153542344,1.1032643225388796,0.1036891077687785,1.4448675174905286,2.8266149448472584,0.0410317071356133,0.0441072570868363,Aparatos y dispositivos para licuefaccion de aire o de gases.,5773832.4,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841960,,Control de la contaminación del aire
35,841989,0.0838940482602598,0.6750189166658574,0.54978165064366,2.464828160729979,0.7640543949866192,0.9121723201418273,0.1783939542744684,Aparatos y dispositivos para la preparacion de bebidas,17964092.2,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841989,,Control de la contaminación del aire. Manejo de aguas residuales y potabilización del agua
36,841990,0.0877485197738214,0.1019765011491348,0.1471078143112786,1.3384169545103266,1.0805879373763545,1.1801329884603708,0.2204490334454684,Aparatos y dispositivos para licuefaccion de aire o gases,2277788.2,"Aparatos mecánicos y eléctricos, sus partes y accesorios",841990,proximidad|complejidad,"Piezas utilizadas en el mantenimiento y reparación de calentadores solares de agua (etc). que utilizan energía solar térmica para calentar el agua, sin producir contaminación. El uso de calentamiento solar de agua desplaza la quema de otros combustibles que generan contaminación."
37,842121,0.10046932704719,0.1654758512826339,0.3544752036009884,1.7655345206705466,0.826589904124221,0.8697170344302758,0.1465619750947199,Aparatos para filtrar o depurar liquidos,4472193.4,"Aparatos mecánicos y eléctricos, sus partes y accesorios",842121,,Limpieza o remediación de suelo y agua. Manejo de aguas residuales y potabilización del agua
38,842129,0.0829046946223002,0.1980559733093487,1.1257137097128975,2.494302679707161,0.5574580297683398,1.5643272501369374,0.3969463071933709,Aparatos para filtrar el aceite de los motores de embolo,5893279.0,"Aparatos mecánicos y eléctricos, sus partes y accesorios",842129,VCR|complejidad,"Se utiliza para eliminar contaminantes de las aguas residuales, mediante recuperación química, separación de aceite / agua, tamizado o filtrado."
39,842139,0.0888333536207715,0.0737452131658968,0.2765608497271059,2.5163521578572494,0.6223353876735602,0.7539811434087379,0.2221799836591531,Aparatos para filtrar o depurar gases.,5344233.0,"Aparatos mecánicos y eléctricos, sus partes y accesorios",842139,,Control de la contaminación del aire
40,842199,0.0880759849514252,0.1835438097620335,0.2810973996268307,2.485193789856904,0.8519313635171669,1.2618659478080272,0.2801497065917331,"Depuradores de liquidos, partes y piezas",8296162.4,"Aparatos mecánicos y eléctricos, sus partes y accesorios",842199,proximidad|complejidad,Incluidos filtros prensa de banda para lodos y espesadores de banda.
